geneID	LG	start	stop	strand	biotype
102077585	NW_017615930.1	47436	182720	+	protein_coding
109199829	NW_017615930.1	73785	130846	-	lncRNA
109199832	NW_017615930.1	116147	117964	-	lncRNA
109199831	NW_017615930.1	162441	163767	-	lncRNA
109199828	NW_017615930.1	170215	173989	+	lncRNA
102077483	NW_017615930.1	204790	211058	+	protein_coding
102076927	NW_017615930.1	211068	220213	+	protein_coding
106097395	NW_017615930.1	220826	273763	+	lncRNA
109199830	NW_017615930.1	237047	245139	+	lncRNA
109199826	NW_017615930.1	288286	289270	-	protein_coding
109199827	NW_017615930.1	365837	369147	+	lncRNA
109199843	NW_017615931.1	3273	3547	-	lncRNA
102079688	NW_017615931.1	4066	8319	-	misc_RNA
109194588	NW_017615931.1	10657	14708	-	pseudogene
102077970	NW_017615931.1	20486	20899	+	protein_coding
100701966	NW_017615931.1	22329	32250	-	protein_coding
100702231	NW_017615931.1	35810	40251	+	protein_coding
109199833	NW_017615931.1	43891	49439	+	protein_coding
109199835	NW_017615931.1	52959	56471	+	protein_coding
109199834	NW_017615931.1	60489	63527	+	protein_coding
100702498	NW_017615931.1	67629	79143	+	protein_coding
100699883	NW_017615931.1	80294	103285	-	protein_coding
100702769	NW_017615931.1	107783	122248	+	protein_coding
102078815	NW_017615931.1	124725	184241	+	protein_coding
100700150	NW_017615931.1	193155	200592	-	protein_coding
102079233	NW_017615931.1	203950	208815	+	protein_coding
100700695	NW_017615931.1	210256	233361	+	protein_coding
100703037	NW_017615931.1	235758	252958	+	protein_coding
100703307	NW_017615931.1	254766	258965	-	protein_coding
102079606	NW_017615931.1	283405	288962	+	lncRNA
100700962	NW_017615931.1	300843	303162	-	protein_coding
109199836	NW_017615931.1	306921	309453	+	protein_coding
102079808	NW_017615931.1	310955	316879	-	protein_coding
109199841	NW_017615931.1	319261	324472	+	protein_coding
102080273	NW_017615931.1	345106	349688	+	protein_coding
100701783	NW_017615931.1	356381	357711	-	lncRNA
109199840	NW_017615931.1	360762	364101	-	lncRNA
109199844	NW_017615932.1	12295	16737	-	lncRNA
100711798	NW_017615932.1	122375	141215	-	protein_coding
100689711	NW_017615932.1	210037	315638	-	protein_coding
109199845	NW_017615932.1	320358	323314	-	lncRNA
106097237	NW_017615932.1	343741	344064	+	protein_coding
100690245	NW_017615932.1	353525	367039	-	protein_coding
109199846	NW_017615932.1	367674	368859	-	lncRNA
109199851	NW_017615933.1	20869	27748	+	protein_coding
109199850	NW_017615933.1	42014	43616	-	lncRNA
109199849	NW_017615933.1	43752	46315	+	protein_coding
100703129	NW_017615933.1	59386	68942	+	protein_coding
109199848	NW_017615933.1	79082	86190	-	protein_coding
109199847	NW_017615933.1	94377	97129	-	protein_coding
109199852	NW_017615933.1	127874	165392	-	protein_coding
100703676	NW_017615933.1	168592	179292	+	protein_coding
100703944	NW_017615933.1	185384	187017	+	pseudogene
100702862	NW_017615933.1	193707	204585	+	protein_coding
109199853	NW_017615933.1	246003	248524	+	protein_coding
102081265	NW_017615933.1	292827	295089	-	protein_coding
109199854	NW_017615933.1	351022	352347	-	lncRNA
109199860	NW_017615934.1	21969	22809	-	lncRNA
109199861	NW_017615934.1	29526	32993	+	lncRNA
100691921	NW_017615934.1	42788	47368	-	protein_coding
102082478	NW_017615934.1	51990	59595	-	protein_coding
109194359	NW_017615934.1	77929	82673	-	protein_coding
109194215	NW_017615934.1	86899	96866	-	protein_coding
102081119	NW_017615934.1	103600	134085	-	protein_coding
102083116	NW_017615934.1	113811	116225	+	lncRNA
102082386	NW_017615934.1	142715	161833	+	protein_coding
109199866	NW_017615934.1	166023	169869	+	protein_coding
102082293	NW_017615934.1	196470	206568	+	protein_coding
109199856	NW_017615934.1	221673	225975	+	protein_coding
109199863	NW_017615934.1	232647	233196	+	lncRNA
109199862	NW_017615934.1	238380	245581	+	protein_coding
109194576	NW_017615934.1	249779	254851	+	protein_coding
102081070	NW_017615934.1	274657	278432	+	protein_coding
109199865	NW_017615934.1	306828	307854	-	lncRNA
109199857	NW_017615934.1	311750	316575	+	protein_coding
109199858	NW_017615934.1	349884	352709	+	protein_coding
106097366	NW_017615935.1	54491	67379	+	lncRNA
109199870	NW_017615935.1	136751	137277	+	lncRNA
100710727	NW_017615935.1	225460	248211	+	protein_coding
102077670	NW_017615935.1	316786	322454	+	misc_RNA
109194379	NW_017615935.1	329166	333760	-	protein_coding
109199867	NW_017615935.1	352244	352621	-	lncRNA
109199869	NW_017615935.1	359488	360210	+	lncRNA
109194199	NW_017615936.1	883	20166	-	protein_coding
109199874	NW_017615936.1	46456	49838	+	pseudogene
100696944	NW_017615936.1	60268	101756	-	protein_coding
106097189	NW_017615936.1	107484	159933	+	protein_coding
109199871	NW_017615936.1	190526	195329	+	protein_coding
109199873	NW_017615936.1	196185	197138	-	lncRNA
100697212	NW_017615936.1	250419	295572	+	protein_coding
100696148	NW_017615936.1	326365	335626	-	protein_coding
102078199	NW_017615936.1	348300	349440	-	lncRNA
109199877	NW_017615937.1	11815	12308	+	V_segment
109199900	NW_017615937.1	19444	21241	-	lncRNA
109199878	NW_017615937.1	42544	43805	-	C_region
106097557	NW_017615937.1	49276	49767	+	V_segment
109199876	NW_017615937.1	77797	78304	+	V_segment
109199880	NW_017615937.1	80156	81633	-	pseudogene
109199897	NW_017615937.1	95369	96907	-	C_region
109199896	NW_017615937.1	119035	119560	+	V_segment
109199895	NW_017615937.1	135339	135842	+	V_segment
109199881	NW_017615937.1	139584	140074	+	V_segment
109199893	NW_017615937.1	145027	145533	+	V_segment
109199898	NW_017615937.1	157394	158586	-	C_region
109199894	NW_017615937.1	162945	163440	+	V_segment
109199882	NW_017615937.1	173383	173873	+	V_segment
109199892	NW_017615937.1	174891	176302	-	C_region
109199891	NW_017615937.1	184573	186155	-	lncRNA
109199888	NW_017615937.1	214095	214601	+	V_segment
109199890	NW_017615937.1	225130	225647	+	V_segment
109199883	NW_017615937.1	245728	246218	+	V_segment
109199875	NW_017615937.1	261500	262007	+	V_segment
109199884	NW_017615937.1	262925	267787	-	C_region
109199885	NW_017615937.1	315270	315763	+	V_segment
109199886	NW_017615937.1	316767	322122	-	C_region
109199887	NW_017615937.1	337818	338309	+	V_segment
109199899	NW_017615937.1	341693	342180	+	V_segment
102079018	NW_017615937.1	347025	347378	-	C_region
100703389	NW_017615938.1	11687	13869	-	protein_coding
102079291	NW_017615938.1	19735	22488	+	protein_coding
100703666	NW_017615938.1	23815	25594	+	protein_coding
106096928	NW_017615938.1	26629	28162	+	protein_coding
106096927	NW_017615938.1	29546	31337	+	protein_coding
102079450	NW_017615938.1	40096	48633	+	protein_coding
100703934	NW_017615938.1	57003	59381	+	protein_coding
109199901	NW_017615938.1	65294	67506	+	lncRNA
102079718	NW_017615938.1	70051	74054	+	protein_coding
102079804	NW_017615938.1	76502	81578	+	protein_coding
102080037	NW_017615938.1	88105	91325	+	protein_coding
109199915	NW_017615938.1	94153	101248	+	lncRNA
106096756	NW_017615938.1	128267	130703	-	protein_coding
102080203	NW_017615938.1	132627	144987	+	lncRNA
100704473	NW_017615938.1	159818	163756	+	protein_coding
102080442	NW_017615938.1	185047	190751	+	protein_coding
102080377	NW_017615938.1	193584	214795	+	protein_coding
109199910	NW_017615938.1	220090	223549	+	lncRNA
109199911	NW_017615938.1	224062	224324	+	lncRNA
109199903	NW_017615938.1	226846	231006	+	protein_coding
109199909	NW_017615938.1	233138	247167	+	protein_coding
109199913	NW_017615938.1	236733	236993	+	lncRNA
106097831	NW_017615938.1	242962	245126	-	protein_coding
109199908	NW_017615938.1	249328	258828	+	protein_coding
109199912	NW_017615938.1	252906	253166	+	lncRNA
102080902	NW_017615938.1	266375	272109	+	lncRNA
102081792	NW_017615938.1	286054	338954	+	protein_coding
109199907	NW_017615938.1	320873	321249	+	lncRNA
109199905	NW_017615938.1	332061	334622	+	protein_coding
100711632	NW_017615938.1	340489	344736	+	protein_coding
109199904	NW_017615938.1	345426	355654	+	protein_coding
109199906	NW_017615938.1	350722	353907	+	lncRNA
109199918	NW_017615939.1	21242	24913	-	protein_coding
109199916	NW_017615939.1	31491	35344	+	protein_coding
100692587	NW_017615939.1	58203	63273	+	protein_coding
100693403	NW_017615939.1	92282	102096	+	protein_coding
100693665	NW_017615939.1	124051	136070	+	protein_coding
100693931	NW_017615939.1	139335	224185	-	protein_coding
100692590	NW_017615939.1	231222	242033	-	protein_coding
102081317	NW_017615939.1	247105	251685	+	lncRNA
109194157	NW_017615939.1	252990	253962	-	lncRNA
109199917	NW_017615939.1	254040	263487	-	protein_coding
102078464	NW_017615939.1	281990	291192	+	protein_coding
100696100	NW_017615939.1	319273	321966	+	protein_coding
102076162	NW_017615940.1	22152	27666	-	protein_coding
106096990	NW_017615940.1	27949	44824	-	lncRNA
109199924	NW_017615940.1	73775	73846	+	tRNA
109199925	NW_017615940.1	78540	78611	+	tRNA
109199921	NW_017615940.1	82046	192498	+	protein_coding
109199922	NW_017615940.1	161122	162196	-	lncRNA
100692662	NW_017615940.1	164787	171682	-	protein_coding
109199926	NW_017615940.1	183073	183144	+	tRNA
109199923	NW_017615940.1	193507	193907	+	lncRNA
100693206	NW_017615940.1	272421	276239	-	protein_coding
102075706	NW_017615940.1	292458	297808	-	protein_coding
100693481	NW_017615940.1	297953	309056	-	protein_coding
109199920	NW_017615940.1	312976	314440	+	protein_coding
109199919	NW_017615940.1	339958	341453	-	protein_coding
109199934	NW_017615941.1	16029	18148	-	protein_coding
109199935	NW_017615941.1	31770	32138	-	lncRNA
109199937	NW_017615941.1	61585	63400	-	protein_coding
109199936	NW_017615941.1	67356	68086	+	lncRNA
109199931	NW_017615941.1	96484	99696	+	protein_coding
109199938	NW_017615941.1	209239	217831	+	protein_coding
109199933	NW_017615941.1	234709	236752	-	protein_coding
109199927	NW_017615941.1	266506	272232	+	protein_coding
109199929	NW_017615941.1	276594	279081	-	protein_coding
109199932	NW_017615941.1	292238	299491	+	protein_coding
109199928	NW_017615941.1	320420	326682	+	protein_coding
109199930	NW_017615941.1	347520	351988	+	protein_coding
109199940	NW_017615942.1	11678	13452	+	lncRNA
100697640	NW_017615942.1	13866	33733	+	protein_coding
106096647	NW_017615942.1	38786	40280	+	protein_coding
100703499	NW_017615942.1	85234	110704	+	protein_coding
100701883	NW_017615942.1	115997	151584	+	protein_coding
100701608	NW_017615942.1	155417	162300	-	protein_coding
102078396	NW_017615942.1	167304	167807	-	lncRNA
100703229	NW_017615942.1	167814	191098	+	protein_coding
100702956	NW_017615942.1	197033	209956	+	protein_coding
100702690	NW_017615942.1	218742	251854	-	protein_coding
109199941	NW_017615942.1	222053	224328	+	lncRNA
106096490	NW_017615942.1	256416	283126	-	protein_coding
109199939	NW_017615942.1	317266	320411	+	lncRNA
109199948	NW_017615943.1	6751	8362	+	protein_coding
109199942	NW_017615943.1	10053	20008	-	protein_coding
109199950	NW_017615943.1	22551	24378	+	protein_coding
109199943	NW_017615943.1	40736	50704	-	pseudogene
106097570	NW_017615943.1	61050	66387	-	protein_coding
109199949	NW_017615943.1	81131	87401	-	protein_coding
109199944	NW_017615943.1	108932	110853	+	protein_coding
102078856	NW_017615943.1	113013	208319	-	protein_coding
109199951	NW_017615943.1	152936	154606	+	protein_coding
109199954	NW_017615943.1	162677	168010	-	lncRNA
109199952	NW_017615943.1	193086	194656	-	protein_coding
109199955	NW_017615943.1	194725	196157	-	lncRNA
109199956	NW_017615943.1	212242	218949	+	lncRNA
109199953	NW_017615943.1	236924	238356	-	protein_coding
106097553	NW_017615943.1	252533	257837	-	protein_coding
109199958	NW_017615943.1	284514	285967	-	lncRNA
109199945	NW_017615943.1	292018	301660	-	protein_coding
102077248	NW_017615943.1	307408	316546	-	protein_coding
109199957	NW_017615943.1	318479	320270	+	protein_coding
109199946	NW_017615943.1	325535	334241	-	protein_coding
109199947	NW_017615943.1	339999	356488	-	protein_coding
100704036	NW_017615944.1	21075	37118	-	protein_coding
100703770	NW_017615944.1	78403	81696	-	protein_coding
100703493	NW_017615944.1	99671	105906	-	protein_coding
100706435	NW_017615944.1	135096	142720	-	protein_coding
100706176	NW_017615944.1	184433	191039	-	protein_coding
100705907	NW_017615944.1	205077	327428	-	protein_coding
109199960	NW_017615944.1	248096	249335	+	lncRNA
109199963	NW_017615945.1	26479	28856	-	protein_coding
106097336	NW_017615945.1	56275	105789	-	protein_coding
109199969	NW_017615945.1	65256	67995	+	lncRNA
102078172	NW_017615945.1	106153	118570	-	protein_coding
109199966	NW_017615945.1	121017	122637	+	protein_coding
109199961	NW_017615945.1	130302	132977	-	protein_coding
109199970	NW_017615945.1	210485	211912	+	protein_coding
109199968	NW_017615945.1	215966	216425	+	lncRNA
100701702	NW_017615945.1	240238	241121	-	protein_coding
100701889	NW_017615945.1	306247	322488	+	protein_coding
109199964	NW_017615945.1	341837	342982	+	protein_coding
109199965	NW_017615945.1	347748	348614	-	pseudogene
109199971	NW_017615946.1	11939	13066	+	pseudogene
100690623	NW_017615946.1	84133	280891	+	protein_coding
102080690	NW_017615946.1	235022	238039	-	lncRNA
102080781	NW_017615946.1	306971	325690	+	protein_coding
109199977	NW_017615947.1	33549	61252	+	protein_coding
109199974	NW_017615947.1	153996	157082	+	protein_coding
109199975	NW_017615947.1	162827	165943	+	lncRNA
109199972	NW_017615947.1	178810	183029	-	lncRNA
100708134	NW_017615947.1	227692	256463	-	protein_coding
109199973	NW_017615947.1	273533	279543	-	lncRNA
109199976	NW_017615947.1	324771	325839	-	lncRNA
100704935	NW_017615948.1	14153	108846	+	protein_coding
109199978	NW_017615948.1	93452	101295	-	protein_coding
100709483	NW_017615948.1	132055	293147	+	protein_coding
102082315	NW_017615948.1	277398	279246	-	lncRNA
109194145	NW_017615948.1	297396	337479	+	protein_coding
109199981	NW_017615949.1	31215	31689	-	lncRNA
100698910	NW_017615949.1	54764	123051	+	protein_coding
102080070	NW_017615949.1	137900	170027	+	protein_coding
100698376	NW_017615949.1	208560	214378	-	protein_coding
100699177	NW_017615949.1	233920	331373	+	protein_coding
109199980	NW_017615949.1	321894	322893	-	lncRNA
109199985	NW_017615950.1	49780	51138	+	protein_coding
109199982	NW_017615950.1	55176	62111	+	protein_coding
109199983	NW_017615950.1	68650	72955	-	protein_coding
109199987	NW_017615950.1	117584	119652	+	lncRNA
109199986	NW_017615950.1	122977	124020	-	protein_coding
109199984	NW_017615950.1	131077	140478	+	lncRNA
106096804	NW_017615950.1	141917	143033	+	lncRNA
109199989	NW_017615950.1	195029	195816	+	lncRNA
109199988	NW_017615950.1	303379	309158	+	protein_coding
106099033	NW_017615950.1	309369	328107	-	lncRNA
109199995	NW_017615951.1	11978	16622	-	lncRNA
102075601	NW_017615951.1	20024	20763	-	lncRNA
109199990	NW_017615951.1	24988	31380	-	protein_coding
109199993	NW_017615951.1	42059	43657	-	protein_coding
109194307	NW_017615951.1	59990	66489	+	lncRNA
109199992	NW_017615951.1	87199	96891	-	protein_coding
109199994	NW_017615951.1	105160	106300	-	lncRNA
109199996	NW_017615951.1	120267	120845	+	lncRNA
109199997	NW_017615951.1	121398	123369	+	protein_coding
109199998	NW_017615951.1	124729	129745	-	protein_coding
109199999	NW_017615951.1	132772	136749	+	lncRNA
109200000	NW_017615951.1	139335	142990	-	lncRNA
109200001	NW_017615951.1	148886	151031	-	lncRNA
109200002	NW_017615951.1	157377	161016	+	protein_coding
109199991	NW_017615951.1	167751	175442	+	protein_coding
109200003	NW_017615951.1	207737	233892	-	protein_coding
102076054	NW_017615951.1	262858	278998	-	protein_coding
102076138	NW_017615951.1	282227	298904	-	protein_coding
109200006	NW_017615952.1	31786	34812	-	lncRNA
102077174	NW_017615952.1	37900	38996	+	lncRNA
109200005	NW_017615952.1	179668	180508	-	lncRNA
109200004	NW_017615952.1	184287	185260	-	lncRNA
109200007	NW_017615952.1	275914	277040	+	lncRNA
102077357	NW_017615952.1	298060	298519	-	lncRNA
100708580	NW_017615952.1	317985	326964	+	protein_coding
109194515	NW_017615952.1	333071	339782	+	protein_coding
100697214	NW_017615953.1	16147	72878	+	protein_coding
100696947	NW_017615953.1	84738	268501	-	protein_coding
109200009	NW_017615953.1	244056	246116	+	protein_coding
102075868	NW_017615953.1	286453	288614	+	lncRNA
100696681	NW_017615953.1	315482	317932	-	protein_coding
109200011	NW_017615954.1	56304	68637	-	protein_coding
109200013	NW_017615954.1	123847	127565	+	protein_coding
102076144	NW_017615954.1	151444	166119	-	protein_coding
109200014	NW_017615954.1	198906	207569	+	lncRNA
109200012	NW_017615954.1	292193	296267	-	protein_coding
102081401	NW_017615954.1	305470	309747	-	lncRNA
109200010	NW_017615954.1	306488	315653	+	lncRNA
109200025	NW_017615955.1	23707	25034	-	lncRNA
109200019	NW_017615955.1	52767	56207	-	protein_coding
109200022	NW_017615955.1	60312	63773	-	lncRNA
109200018	NW_017615955.1	88191	89864	-	protein_coding
109200020	NW_017615955.1	98814	100801	-	protein_coding
109200026	NW_017615955.1	117800	119584	-	lncRNA
102079183	NW_017615955.1	127530	128718	-	lncRNA
109194224	NW_017615955.1	185792	187499	-	lncRNA
109200024	NW_017615955.1	210996	212422	+	lncRNA
109200021	NW_017615955.1	236789	243462	+	protein_coding
109194369	NW_017615955.1	259804	277104	+	lncRNA
109200015	NW_017615955.1	289118	290311	-	lncRNA
109200016	NW_017615955.1	310679	315441	-	protein_coding
102075593	NW_017615955.1	325219	327905	+	lncRNA
102078496	NW_017615956.1	25207	26885	-	lncRNA
109200027	NW_017615956.1	26906	29669	-	lncRNA
106097267	NW_017615956.1	268074	269424	-	lncRNA
100693751	NW_017615957.1	5984	9542	-	protein_coding
102077113	NW_017615957.1	25542	28584	-	protein_coding
109200029	NW_017615957.1	38434	44110	-	protein_coding
102075866	NW_017615957.1	51200	55427	-	protein_coding
100695888	NW_017615957.1	62971	114982	-	pseudogene
100694566	NW_017615957.1	100518	105214	-	protein_coding
109200033	NW_017615957.1	118348	122639	-	protein_coding
109200036	NW_017615957.1	131739	132772	-	lncRNA
100695092	NW_017615957.1	137199	143230	-	protein_coding
109200035	NW_017615957.1	156355	159740	-	protein_coding
109194267	NW_017615957.1	174171	177732	-	protein_coding
100694296	NW_017615957.1	192219	202512	+	protein_coding
102075623	NW_017615957.1	204848	218514	+	protein_coding
102076445	NW_017615957.1	258220	267367	+	protein_coding
109194180	NW_017615957.1	274261	278573	+	protein_coding
109200030	NW_017615957.1	282845	283978	-	lncRNA
109200032	NW_017615957.1	303203	304057	+	protein_coding
109200037	NW_017615958.1	31391	33566	-	protein_coding
102079539	NW_017615958.1	36760	38241	-	protein_coding
109200038	NW_017615958.1	117071	120641	+	lncRNA
100702953	NW_017615958.1	128406	136083	+	protein_coding
100702687	NW_017615958.1	140188	154183	-	protein_coding
100703496	NW_017615958.1	180482	230602	+	protein_coding
100703226	NW_017615958.1	233533	293327	-	protein_coding
102081291	NW_017615958.1	302156	326555	+	protein_coding
102077725	NW_017615959.1	21203	54978	+	protein_coding
109200040	NW_017615959.1	75501	81337	-	lncRNA
109200041	NW_017615959.1	279538	280704	+	lncRNA
102076359	NW_017615960.1	21680	38983	+	protein_coding
109200044	NW_017615960.1	148304	151056	-	protein_coding
109200043	NW_017615960.1	157122	160111	+	protein_coding
109200042	NW_017615960.1	184145	185618	-	lncRNA
100698102	NW_017615960.1	233493	239056	-	protein_coding
109200045	NW_017615961.1	27958	31220	+	protein_coding
109200047	NW_017615961.1	35478	61223	-	protein_coding
109200051	NW_017615961.1	101445	102276	-	lncRNA
109200048	NW_017615961.1	114319	115789	-	protein_coding
109200049	NW_017615961.1	118447	145437	-	protein_coding
109200050	NW_017615961.1	148214	150663	+	pseudogene
109200052	NW_017615961.1	247971	251612	+	lncRNA
102080813	NW_017615961.1	264540	292161	-	protein_coding
100707532	NW_017615962.1	40523	43562	-	protein_coding
109200056	NW_017615962.1	66861	72435	-	lncRNA
109200055	NW_017615962.1	143120	146829	-	protein_coding
109200057	NW_017615962.1	146846	147486	-	lncRNA
102078056	NW_017615962.1	184858	187397	-	protein_coding
109194549	NW_017615962.1	225279	242630	+	protein_coding
109200058	NW_017615962.1	227026	228610	-	lncRNA
109200059	NW_017615962.1	246892	251768	+	protein_coding
109200054	NW_017615962.1	252396	253846	+	protein_coding
106097823	NW_017615962.1	253840	259756	+	protein_coding
102078363	NW_017615962.1	275185	281286	+	protein_coding
109200053	NW_017615962.1	282867	286346	-	protein_coding
109200060	NW_017615963.1	74907	77888	+	lncRNA
109200063	NW_017615963.1	122667	123511	+	lncRNA
102081990	NW_017615963.1	156082	159018	-	protein_coding
109200061	NW_017615963.1	187357	191754	+	protein_coding
109200066	NW_017615963.1	212467	220314	+	lncRNA
109200065	NW_017615963.1	220328	222700	+	protein_coding
109200067	NW_017615963.1	223500	225224	-	lncRNA
106096530	NW_017615963.1	235716	239810	+	protein_coding
109200064	NW_017615963.1	260252	261574	+	lncRNA
109200062	NW_017615963.1	269690	270934	+	pseudogene
106096529	NW_017615963.1	290519	293389	+	protein_coding
100699398	NW_017615964.1	19990	30225	-	protein_coding
100693534	NW_017615964.1	30858	41499	-	protein_coding
100699668	NW_017615964.1	43866	64673	-	protein_coding
102076712	NW_017615964.1	77231	98667	+	protein_coding
102083047	NW_017615964.1	108202	109000	-	lncRNA
100699935	NW_017615964.1	109972	115277	-	protein_coding
102082516	NW_017615964.1	138370	142252	+	protein_coding
109200073	NW_017615964.1	142773	144163	+	lncRNA
100700204	NW_017615964.1	143410	182571	-	protein_coding
100693797	NW_017615964.1	193835	197407	-	protein_coding
100694069	NW_017615964.1	208627	210373	-	protein_coding
100700481	NW_017615964.1	223909	280297	-	protein_coding
109200074	NW_017615964.1	285463	288492	-	lncRNA
109200069	NW_017615964.1	289026	308219	+	protein_coding
109200071	NW_017615964.1	308667	310518	+	lncRNA
109200070	NW_017615964.1	310532	313810	+	protein_coding
109200072	NW_017615964.1	313398	313742	+	lncRNA
109200077	NW_017615965.1	18822	19715	-	lncRNA
106097337	NW_017615965.1	47973	53128	-	lncRNA
109194598	NW_017615965.1	84721	149833	-	protein_coding
109200078	NW_017615965.1	120726	122915	-	lncRNA
109200076	NW_017615965.1	174693	175236	+	lncRNA
109200075	NW_017615965.1	177522	188858	+	lncRNA
100703681	NW_017615965.1	221116	222725	+	protein_coding
100690710	NW_017615965.1	233730	275626	-	protein_coding
102082283	NW_017615965.1	271581	273261	-	protein_coding
102082466	NW_017615965.1	282772	302152	+	protein_coding
109200080	NW_017615966.1	24962	59339	+	pseudogene
109200081	NW_017615966.1	70610	73742	+	protein_coding
109200079	NW_017615966.1	281560	282477	-	protein_coding
100710429	NW_017615967.1	10127	158795	+	protein_coding
100710695	NW_017615967.1	161538	178046	+	protein_coding
100701400	NW_017615967.1	197283	205118	-	protein_coding
100710960	NW_017615967.1	221934	245399	-	protein_coding
109200083	NW_017615967.1	229322	253820	+	lncRNA
100711229	NW_017615967.1	251021	260122	-	protein_coding
100711501	NW_017615967.1	260632	275595	+	protein_coding
100699554	NW_017615968.1	1077	7837	-	protein_coding
100699282	NW_017615968.1	12299	23006	+	protein_coding
100704240	NW_017615968.1	25372	45356	-	pseudogene
109194558	NW_017615968.1	46369	47876	-	protein_coding
100698837	NW_017615968.1	57640	74310	+	protein_coding
100703969	NW_017615968.1	76068	96943	+	protein_coding
100703702	NW_017615968.1	103456	121426	-	protein_coding
100534414	NW_017615968.1	145095	149232	+	protein_coding
102081274	NW_017615968.1	157493	204425	+	protein_coding
100703425	NW_017615968.1	218500	239170	-	protein_coding
100698306	NW_017615968.1	254051	256924	+	protein_coding
100698039	NW_017615968.1	257022	260760	-	protein_coding
100703155	NW_017615968.1	262153	267946	-	protein_coding
100697776	NW_017615968.1	270305	275408	-	protein_coding
100697504	NW_017615968.1	275613	279946	+	protein_coding
100702887	NW_017615968.1	282146	286288	-	lncRNA
106098069	NW_017615968.1	289081	294234	+	protein_coding
109200090	NW_017615969.1	7319	7391	+	tRNA
109200088	NW_017615969.1	7399	10012	-	protein_coding
109200091	NW_017615969.1	22929	23001	+	tRNA
106098423	NW_017615969.1	23558	32743	+	lncRNA
109200087	NW_017615969.1	47225	50474	+	lncRNA
102076017	NW_017615969.1	68140	72335	+	lncRNA
100696274	NW_017615969.1	92186	166378	+	protein_coding
109200089	NW_017615969.1	122873	125665	-	lncRNA
100696535	NW_017615969.1	163929	191708	-	protein_coding
100696803	NW_017615969.1	185451	202061	+	protein_coding
109200086	NW_017615969.1	219445	221993	+	protein_coding
100691272	NW_017615969.1	253400	295112	-	protein_coding
102080793	NW_017615970.1	11445	19700	-	protein_coding
109200093	NW_017615970.1	31675	65619	-	protein_coding
100711728	NW_017615970.1	74818	77652	+	protein_coding
100711855	NW_017615970.1	105403	114478	+	protein_coding
100704896	NW_017615970.1	136131	136630	+	protein_coding
100712123	NW_017615970.1	137678	182819	+	protein_coding
102081410	NW_017615970.1	185449	190580	+	protein_coding
100705165	NW_017615970.1	192373	197286	+	protein_coding
100712393	NW_017615970.1	210832	221198	+	protein_coding
109200092	NW_017615970.1	234423	239550	+	protein_coding
100694457	NW_017615970.1	290180	292428	-	protein_coding
106098334	NW_017615971.1	12990	17842	-	lncRNA
109200094	NW_017615971.1	29504	31954	+	protein_coding
102078889	NW_017615971.1	32506	36025	+	protein_coding
100706788	NW_017615971.1	43701	72610	+	protein_coding
102079113	NW_017615971.1	74268	85960	+	protein_coding
100706250	NW_017615971.1	85958	92459	-	protein_coding
100707057	NW_017615971.1	94074	107148	-	protein_coding
100706516	NW_017615971.1	110920	150425	-	protein_coding
100707325	NW_017615971.1	150866	170330	+	protein_coding
102079889	NW_017615971.1	172908	175997	+	protein_coding
109200095	NW_017615971.1	230397	277025	+	lncRNA
109200096	NW_017615971.1	282057	285560	-	protein_coding
102080753	NW_017615972.1	9141	11982	-	lncRNA
109200097	NW_017615972.1	121166	138191	+	lncRNA
102082464	NW_017615972.1	123914	132827	+	lncRNA
106097346	NW_017615972.1	153283	155998	+	protein_coding
106097280	NW_017615973.1	100260	116844	-	protein_coding
109200101	NW_017615973.1	138904	140125	+	lncRNA
102078942	NW_017615973.1	177410	179554	-	C_region
109200098	NW_017615973.1	180179	182070	+	protein_coding
109200099	NW_017615973.1	182207	184270	-	protein_coding
102079234	NW_017615973.1	211517	211875	-	C_region
109200100	NW_017615973.1	215263	215744	+	V_segment
109200102	NW_017615973.1	271331	273498	-	lncRNA
102078045	NW_017615974.1	14470	17877	-	lncRNA
109200106	NW_017615974.1	49973	67770	-	lncRNA
102080148	NW_017615974.1	71559	75365	+	protein_coding
109200109	NW_017615974.1	113312	114000	+	lncRNA
109200110	NW_017615974.1	124131	128489	+	protein_coding
109200104	NW_017615974.1	162914	164113	-	lncRNA
109200103	NW_017615974.1	228829	232037	-	protein_coding
109200105	NW_017615974.1	243595	245047	-	lncRNA
109200107	NW_017615974.1	269106	272939	-	protein_coding
109200108	NW_017615974.1	275692	278769	+	lncRNA
106097617	NW_017615975.1	47199	49715	+	protein_coding
106097324	NW_017615975.1	63953	65002	+	lncRNA
100699530	NW_017615975.1	106336	163105	+	protein_coding
109200111	NW_017615975.1	203414	205253	-	protein_coding
100698720	NW_017615975.1	237306	247254	+	protein_coding
100699255	NW_017615975.1	247311	260825	+	protein_coding
102079497	NW_017615976.1	15445	19552	-	protein_coding
109200114	NW_017615976.1	27253	31520	+	protein_coding
109194539	NW_017615976.1	35670	45665	+	protein_coding
102077261	NW_017615976.1	45589	51284	+	protein_coding
100693096	NW_017615976.1	51373	54916	+	protein_coding
100711674	NW_017615976.1	54745	71146	-	protein_coding
100697356	NW_017615976.1	73706	85909	-	protein_coding
100712215	NW_017615976.1	117006	119586	+	protein_coding
106098690	NW_017615976.1	123527	132317	+	protein_coding
100712482	NW_017615976.1	136881	144070	+	protein_coding
